base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,snow.1h,main.sea_level,main.grnd_level,rain.3h,snow.3h,weather.id,weather.main,weather.description,weather.icon
stations,4828.0,1670426451.0,-18000.0,4174715.0,Tallahassee,200.0,-84.2363,30.4267,20.75,21.23,17.71,24.43,1027.0,90.0,0.0,0.0,,100.0,2.0,2035212.0,US,1670415659.0,1670452573.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-28800.0,5400075.0,Sunnyvale,200.0,-122.0247,37.3663,5.35,3.72,2.55,9.36,1021.0,93.0,2.06,170.0,,0.0,2.0,2035564.0,US,1670425759.0,1670460617.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426451.0,-18000.0,5131628.0,Plainedge,200.0,-73.4789,40.7273,13.25,12.95,12.06,14.73,1022.0,89.0,3.6,200.0,,100.0,2.0,2046173.0,US,1670414676.0,1670448391.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-18000.0,4997787.0,Kalamazoo,200.0,-85.5859,42.2888,5.63,4.04,2.55,6.29,1023.0,75.0,2.06,110.0,,100.0,1.0,3378.0,US,1670417873.0,1670451007.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-28800.0,5390267.0,Saint Helena,200.0,-122.4139,38.4554,2.92,2.92,-0.19,7.73,1022.0,50.0,0.34,20.0,0.34,0.0,2.0,2003118.0,US,1670426032.0,1670460531.0,,,1022.0,1016.0,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-18000.0,5005247.0,Pellston,200.0,-84.7839,45.4513,1.8,1.8,1.1,3.45,1026.0,92.0,0.0,0.0,,100.0,2.0,2020410.0,US,1670418322.0,1670450173.0,,,,,,,502,Rain,heavy intensity rain,10d
stations,4828.0,1670426002.0,-18000.0,4983625.0,York Harbor,200.0,-70.6381,43.134,10.27,9.75,9.47,11.17,1022.0,92.0,5.66,150.0,9.26,100.0,2.0,2010573.0,US,1670414447.0,1670447256.0,,,,,,,804,Clouds,overcast clouds,04d
stations,2414.0,1670426005.0,-18000.0,5125771.0,Manhattan,200.0,-73.9677,40.7703,13.67,13.55,12.1,14.81,1023.0,94.0,2.06,160.0,,100.0,1.0,5141.0,US,1670414801.0,1670448501.0,,,,,,,804,Clouds,overcast clouds,04d
stations,402.0,1670425761.0,-18000.0,4843564.0,Stamford,200.0,-73.5319,41.042,13.55,13.47,12.22,15.01,1021.0,96.0,0.0,0.0,,100.0,2.0,2010292.0,US,1670414746.0,1670448347.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426451.0,-28800.0,5743896.0,Odell,200.0,-121.5493,45.6135,-3.51,-5.46,-7.24,-1.29,1022.0,98.0,1.34,167.0,2.24,100.0,2.0,2011955.0,US,1670427187.0,1670458961.0,,,,,,,500,Rain,light rain,10d
stations,6437.0,1670426206.0,-21600.0,7900963.0,Oak Cliff Place,200.0,-95.5589,29.9707,22.53,23.29,21.44,23.38,1022.0,94.0,0.89,189.0,2.24,100.0,2.0,47941.0,US,1670418317.0,1670455352.0,,,,,,,721,Haze,haze,50d
stations,8047.0,1670426451.0,-21600.0,4740584.0,Wells Branch,200.0,-97.676,30.3787,20.98,21.48,20.18,21.91,1022.0,90.0,4.12,190.0,,100.0,2.0,2078494.0,US,1670418880.0,1670455805.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426451.0,-18000.0,4578737.0,Florence,200.0,-79.8444,34.1857,18.13,18.48,16.01,18.91,1027.0,95.0,2.57,250.0,,0.0,2.0,2013518.0,US,1670415137.0,1670450986.0,,,,,,,804,Clouds,overcast clouds,04d
stations,2012.0,1670426206.0,-18000.0,4291945.0,Florence,200.0,-84.6473,39.0133,10.62,10.27,9.37,11.57,1022.0,97.0,2.06,280.0,,100.0,1.0,3729.0,US,1670417057.0,1670451372.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426206.0,-21600.0,4643336.0,Mount Juliet,200.0,-86.5067,36.1689,18.94,19.4,17.12,20.11,1021.0,96.0,2.06,180.0,,100.0,2.0,37941.0,US,1670417039.0,1670452283.0,,,,,,,501,Rain,moderate rain,10d
stations,10000.0,1670426451.0,-21600.0,4719310.0,Piney Point Village,200.0,-95.5555,29.7073,22.71,23.44,21.25,23.49,1023.0,92.0,3.6,170.0,,100.0,2.0,2038411.0,US,1670418281.0,1670455387.0,,,,,,,701,Mist,mist,50d
stations,4828.0,1670426447.0,-21600.0,4738606.0,University Park,200.0,-96.8356,32.8349,17.06,17.33,13.51,20.02,1021.0,96.0,2.24,85.0,1.79,100.0,1.0,3783.0,US,1670419020.0,1670455262.0,0.16,,,,,,804,Clouds,overcast clouds,04d
stations,4023.0,1670426206.0,-21600.0,4264457.0,Santa Claus,200.0,-86.9579,38.1182,9.52,9.06,8.81,10.77,1023.0,100.0,1.54,290.0,,100.0,1.0,4394.0,US,1670417462.0,1670452078.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-28800.0,5337912.0,Clearlake Oaks,200.0,-122.5845,39.0279,2.04,2.04,-0.13,3.01,1022.0,88.0,0.82,274.0,0.94,0.0,2.0,2007524.0,US,1670426170.0,1670460475.0,,,1022.0,971.0,,,802,Clouds,scattered clouds,03d
stations,1609.0,1670426451.0,-18000.0,4180439.0,Atlanta,200.0,-84.3806,33.7799,16.13,16.2,13.21,18.59,1026.0,92.0,3.09,210.0,,100.0,2.0,2006620.0,US,1670416166.0,1670452135.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426451.0,-18000.0,5238755.0,Morristown,200.0,-72.781,44.5297,7.83,5.56,6.13,9.14,1024.0,90.0,3.58,257.0,5.81,100.0,2.0,2003430.0,US,1670415244.0,1670447488.0,,,,,,,800,Clear,clear sky,01d
stations,2414.0,1670426451.0,-18000.0,5098135.0,Fort Lee,200.0,-73.9595,40.8612,13.94,13.77,12.27,14.93,1022.0,91.0,1.54,180.0,,100.0,2.0,2010481.0,US,1670414816.0,1670448482.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426451.0,-28800.0,5334519.0,Carson,200.0,-118.2898,33.8557,9.42,9.42,7.1,11.3,1022.0,89.0,0.0,0.0,,0.0,1.0,4361.0,US,1670424320.0,1670460263.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426005.0,-25200.0,5665340.0,McHugh Trailer Court,200.0,-112.02,46.6116,0.91,-1.31,0.91,0.91,1016.0,47.0,1.93,174.0,3.65,20.0,1.0,4381.0,US,1670425120.0,1670456452.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426206.0,-18000.0,4169461.0,Punta Rassa,200.0,-82.0086,26.4856,25.23,25.79,23.88,26.67,1025.0,76.0,4.63,40.0,,0.0,2.0,2007395.0,US,1670414612.0,1670452551.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670426206.0,-28800.0,5333180.0,Camarillo,200.0,-119.0928,34.21,7.67,5.35,5.85,9.47,1021.0,90.0,3.6,50.0,,40.0,1.0,3649.0,US,1670424565.0,1670460403.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-28800.0,5802694.0,Mazama,200.0,-120.2564,48.4775,-12.74,-17.4,-12.74,-11.94,1023.0,85.0,2.06,290.0,,100.0,1.0,5763.0,US,1670427540.0,1670457987.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670426451.0,-25200.0,5594956.0,Hailey,200.0,-114.302,43.5025,-12.99,-19.99,-12.99,-12.99,1022.0,78.0,5.66,290.0,,0.0,1.0,5935.0,US,1670425006.0,1670457662.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670426451.0,-25200.0,5609286.0,Sun Valley,200.0,-114.3543,43.695,-14.3,-19.82,-14.3,-14.3,1033.0,84.0,2.41,13.0,2.11,2.0,1.0,5935.0,US,1670425058.0,1670457636.0,,,1033.0,819.0,,,800,Clear,clear sky,01d
stations,10000.0,1670426451.0,-18000.0,5242565.0,Waterbury,200.0,-72.7711,44.3482,9.42,8.13,7.86,10.95,1022.0,76.0,2.51,145.0,6.91,100.0,2.0,2011898.0,US,1670415204.0,1670447523.0,,,1022.0,999.0,,,601,Snow,snow,13d
stations,10000.0,1670426451.0,-18000.0,4160795.0,Key Largo,200.0,-80.3982,25.1436,25.16,25.66,24.43,26.0,1024.0,74.0,6.24,74.0,7.5,12.0,2.0,2018377.0,US,1670414059.0,1670452330.0,,,1024.0,1024.0,,,741,Fog,fog,50d
stations,10000.0,1670426206.0,-28800.0,5785657.0,Anacortes,200.0,-122.6117,48.506,3.9,0.15,0.61,6.1,1021.0,93.0,4.63,120.0,,100.0,2.0,2008457.0,US,1670428113.0,1670458545.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426451.0,-28800.0,5408076.0,West Hollywood,200.0,-118.3778,34.092,8.2,8.2,5.02,10.71,1015.0,88.0,0.0,0.0,,0.0,2.0,2034962.0,US,1670424376.0,1670460249.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426451.0,-18000.0,4170896.0,Saint Augustine Beach,200.0,-81.2677,29.8431,22.38,22.97,21.11,24.45,1027.0,88.0,2.06,340.0,,0.0,1.0,5825.0,US,1670414868.0,1670451939.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426005.0,-28800.0,5374361.0,Monterey,200.0,-121.9007,36.5857,5.54,3.48,2.99,6.91,1022.0,87.0,2.57,110.0,,0.0,2.0,2008282.0,US,1670425604.0,1670460712.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-25200.0,5763910.0,Custer,200.0,-103.6167,43.7633,-15.35,-20.0,-16.32,-14.3,1023.0,58.0,1.83,255.0,2.22,0.0,2.0,2008600.0,US,1670422493.0,1670455045.0,,,1023.0,833.0,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670425761.0,-28800.0,5563839.0,Fortuna,200.0,-124.1529,40.5783,2.55,-1.53,1.63,3.41,1021.0,96.0,4.63,130.0,,100.0,2.0,2008778.0,US,1670426818.0,1670460580.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-21600.0,4129397.0,Russellville,200.0,-93.1366,35.3043,13.66,12.99,12.28,14.05,1022.0,73.0,1.54,330.0,,100.0,2.0,2009280.0,US,1670418497.0,1670454008.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-18000.0,4174518.0,Surfside,200.0,-80.1214,25.8735,26.77,28.26,25.57,27.79,1024.0,67.0,5.14,60.0,,0.0,2.0,2008453.0,US,1670414083.0,1670452174.0,,,,,,,804,Clouds,overcast clouds,04d
stations,805.0,1670426451.0,-21600.0,5043944.0,Rowland,200.0,-93.4431,44.86,-8.56,-14.91,-9.88,-7.39,1026.0,83.0,4.12,20.0,,100.0,1.0,4071.0,US,1670420275.0,1670452377.0,,0.25,,,,,804,Clouds,overcast clouds,04d
stations,2414.0,1670426206.0,-18000.0,4503682.0,Port Republic,200.0,-74.5118,39.504,13.8,13.74,11.65,16.23,1023.0,96.0,3.6,180.0,,100.0,2.0,2074429.0,US,1670414708.0,1670448856.0,,,,,,,800,Clear,clear sky,01d
stations,105.0,1670426206.0,-18000.0,4230595.0,White,200.0,-83.6754,34.6836,14.38,14.46,10.92,18.57,1026.0,99.0,1.12,243.0,2.72,100.0,2.0,2036880.0,US,1670416131.0,1670451832.0,,,1026.0,977.0,,,804,Clouds,overcast clouds,04d
stations,2414.0,1670426005.0,-18000.0,4200707.0,Hiram,200.0,-84.7787,33.8894,16.18,16.39,12.88,18.17,1026.0,97.0,0.45,202.0,1.79,100.0,2.0,2013292.0,US,1670416278.0,1670452215.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-28800.0,5407841.0,West Athens,200.0,-118.2831,33.9205,9.0,9.0,6.51,11.02,1022.0,89.0,0.0,0.0,,0.0,1.0,4361.0,US,1670424328.0,1670460251.0,,,,,,,802,Clouds,scattered clouds,03d
stations,1609.0,1670426206.0,-18000.0,5133268.0,Queens County,200.0,-73.8491,40.7219,13.42,13.17,12.1,14.81,1021.0,90.0,1.54,0.0,,100.0,2.0,2002197.0,US,1670414764.0,1670448481.0,,,,,,,804,Clouds,overcast clouds,04d
stations,1609.0,1670426451.0,-18000.0,5128920.0,North Beach,200.0,-73.8237,40.7539,13.42,13.14,12.11,14.82,1021.0,89.0,1.54,0.0,,100.0,1.0,4698.0,US,1670414763.0,1670448469.0,,,,,,,800,Clear,clear sky,01d
stations,1609.0,1670426005.0,-18000.0,5128920.0,North Beach,200.0,-73.8256,40.7623,13.39,13.11,12.09,14.8,1021.0,89.0,1.54,0.0,,100.0,1.0,4698.0,US,1670414765.0,1670448468.0,,,,,,,804,Clouds,overcast clouds,04d
stations,3219.0,1670426451.0,-18000.0,5099133.0,Hoboken,200.0,-74.0455,40.7328,13.91,13.81,12.23,14.97,1022.0,94.0,2.06,160.0,,100.0,2.0,2009754.0,US,1670414813.0,1670448526.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426005.0,-18000.0,5099357.0,Hudson,200.0,-74.0455,40.7328,13.85,13.75,12.2,14.97,1023.0,94.0,2.06,160.0,,100.0,2.0,2009754.0,US,1670414813.0,1670448526.0,,,,,,,701,Mist,mist,50d
stations,1609.0,1670426206.0,-18000.0,5133268.0,Queens County,200.0,-73.8365,40.7185,13.37,13.11,12.08,14.79,1021.0,90.0,1.54,0.0,,100.0,2.0,2076559.0,US,1670414760.0,1670448479.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426451.0,-28800.0,5350734.0,Fremont,200.0,-121.9798,37.4967,5.46,3.84,2.73,9.69,1022.0,93.0,2.06,170.0,,0.0,2.0,2007599.0,US,1670425770.0,1670460585.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426451.0,-28800.0,5408076.0,West Hollywood,200.0,-118.3767,34.089,8.47,8.47,5.27,10.96,1015.0,88.0,0.0,0.0,,0.0,2.0,2034962.0,US,1670424376.0,1670460249.0,,,,,,,804,Clouds,overcast clouds,04d
stations,3219.0,1670426451.0,-28800.0,5365918.0,Lemoore,200.0,-119.7661,36.2367,6.35,6.35,6.06,8.46,1023.0,87.0,0.0,0.0,,20.0,1.0,4370.0,US,1670425037.0,1670460255.0,,,,,,,741,Fog,fog,50d
stations,2414.0,1670425761.0,-21600.0,4887198.0,Channahon,200.0,-88.1926,41.458,3.84,2.57,3.05,4.76,1024.0,96.0,1.54,260.0,,100.0,2.0,2004342.0,US,1670418343.0,1670451789.0,,,,,,,741,Fog,fog,50n
stations,10000.0,1670426451.0,-21600.0,5259048.0,Ladysmith,200.0,-91.1052,45.4653,-7.82,-12.99,-8.53,-7.17,1025.0,93.0,3.09,20.0,,100.0,1.0,5635.0,US,1670419843.0,1670451687.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670425761.0,-28800.0,5405038.0,Upper Lake,200.0,-122.9105,39.1651,0.34,0.34,-0.48,1.93,1022.0,89.0,0.67,23.0,0.93,0.0,2.0,2001378.0,US,1670426272.0,1670460529.0,,,1022.0,972.0,,,701,Mist,mist,50d
stations,4828.0,1670426451.0,-21600.0,4699066.0,Houston,200.0,-95.3509,29.6982,22.61,23.25,21.61,23.55,1022.0,89.0,3.6,170.0,,75.0,1.0,4850.0,US,1670418230.0,1670455339.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426005.0,-28800.0,5736645.0,Lincoln City,200.0,-124.0069,44.9936,4.7,1.0,2.05,5.99,1019.0,93.0,4.92,86.0,8.05,94.0,2.0,19275.0,US,1670427644.0,1670459684.0,,,,,,,802,Clouds,scattered clouds,03d
stations,8047.0,1670426005.0,-18000.0,5205849.0,Phoenixville,200.0,-75.5189,40.1345,12.1,11.74,10.98,13.25,1019.0,91.0,0.45,91.0,0.89,100.0,2.0,2004767.0,US,1670415060.0,1670448987.0,,,,,,,804,Clouds,overcast clouds,04d
stations,9656.0,1670426005.0,-25200.0,5781794.0,South Salt Lake,200.0,-111.9225,40.7138,-3.02,-7.22,-7.33,-1.03,1023.0,85.0,3.09,10.0,,100.0,2.0,2030157.0,US,1670423906.0,1670457620.0,,,,,,,804,Clouds,overcast clouds,04n
stations,6437.0,1670426451.0,-21600.0,7900963.0,Oak Cliff Place,200.0,-95.6465,29.9271,22.62,23.37,21.57,23.36,1022.0,93.0,0.89,182.0,2.68,100.0,2.0,2004779.0,US,1670418332.0,1670455379.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426206.0,-28800.0,5504003.0,Fernley,200.0,-119.439,39.5378,-6.3,-9.54,-8.32,-3.9,1024.0,78.0,1.84,237.0,1.87,7.0,2.0,2045877.0,US,1670425503.0,1670459632.0,,,1024.0,857.0,,,741,Fog,fog,50d
stations,2816.0,1670426005.0,-18000.0,5143992.0,West Seneca,200.0,-78.842,42.8592,6.79,6.19,5.0,7.88,1019.0,92.0,1.34,22.0,1.79,100.0,2.0,2040890.0,US,1670416364.0,1670449279.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426451.0,-28800.0,5368346.0,Los Altos Hills,200.0,-122.1526,37.3966,5.5,5.5,2.33,9.65,1020.0,94.0,0.89,137.0,1.34,0.0,2.0,2007814.0,US,1670425795.0,1670460643.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426451.0,-21600.0,4685892.0,Denison,200.0,-96.5846,33.7104,11.71,11.31,10.91,14.47,1020.0,91.0,2.06,360.0,,100.0,2.0,2039530.0,US,1670419087.0,1670455074.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426451.0,-18000.0,4744031.0,Albemarle,200.0,-78.5568,37.8929,10.6,10.22,9.88,12.21,1023.0,96.0,0.45,16.0,0.89,100.0,2.0,2008612.0,US,1670415407.0,1670450098.0,1.19,,,,,,300,Drizzle,light intensity drizzle,09d
stations,10000.0,1670426451.0,-21600.0,5253369.0,Fontana,200.0,-88.5765,42.5483,0.01,0.01,-2.08,2.79,1024.0,92.0,1.26,226.0,1.63,56.0,2.0,2039904.0,US,1670418641.0,1670451675.0,,,1024.0,991.0,,,701,Mist,mist,50d
stations,10000.0,1670426002.0,-18000.0,4481682.0,New Bern,200.0,-77.037,35.1068,20.33,20.35,18.34,22.25,1025.0,74.0,2.06,220.0,,20.0,1.0,4029.0,US,1670414601.0,1670450174.0,,,,,,,300,Drizzle,light intensity drizzle,09d
stations,10000.0,1670426451.0,-28800.0,5338104.0,Cloverdale,200.0,-123.0195,38.8073,2.25,2.25,0.53,6.27,1023.0,93.0,0.45,304.0,1.34,0.0,2.0,2020781.0,US,1670426237.0,1670460617.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-28800.0,5331836.0,Burbank,200.0,-121.9413,37.3218,5.1,3.42,2.5,8.18,1022.0,93.0,2.06,170.0,,20.0,2.0,2004102.0,US,1670425732.0,1670460604.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-25200.0,5574991.0,Boulder,200.0,-105.2087,40.0156,0.67,-1.05,-2.62,3.69,1020.0,54.0,1.54,290.0,,0.0,2.0,2041009.0,US,1670422169.0,1670456133.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-25200.0,5574991.0,Boulder,200.0,-105.2086,40.0152,0.68,-1.04,-2.62,3.69,1020.0,54.0,1.54,290.0,,0.0,2.0,2041009.0,US,1670422169.0,1670456133.0,,,,,,,804,Clouds,overcast clouds,04d
stations,2816.0,1670426005.0,-18000.0,4974108.0,Ogunquit,200.0,-70.5939,43.245,10.15,9.49,9.38,10.97,1025.0,87.0,4.02,189.0,6.26,100.0,2.0,2010573.0,US,1670414458.0,1670447224.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426451.0,-18000.0,4493374.0,Steep Pines Fork,200.0,-76.632,34.7101,20.43,20.93,18.9,22.03,1025.0,92.0,1.54,270.0,,0.0,2.0,2041413.0,US,1670414444.0,1670450137.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-28800.0,6111995.0,Port Renfrew,200.0,-124.6066,48.3665,4.39,1.54,3.86,4.39,1019.0,89.0,3.32,109.0,3.58,100.0,2.0,2005876.0,CA,1670428558.0,1670459058.0,,,1019.0,1018.0,,,800,Clear,clear sky,01d
stations,8047.0,1670426451.0,-18000.0,4936174.0,Falmouth,200.0,-70.6212,41.5539,11.73,11.47,11.07,12.89,1025.0,96.0,6.69,160.0,10.8,100.0,2.0,2007459.0,US,1670414141.0,1670447554.0,,,,,,,800,Clear,clear sky,01d
stations,6437.0,1670426451.0,-18000.0,5140405.0,Syracuse,200.0,-76.1548,43.0508,9.91,9.91,8.29,11.8,1019.0,97.0,0.0,0.0,,100.0,2.0,266488.0,US,1670415756.0,1670448596.0,0.45,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426446.0,-28800.0,5345844.0,El Rio,200.0,-119.178,34.2355,7.86,5.58,5.82,9.61,1021.0,89.0,3.6,50.0,,0.0,1.0,5254.0,US,1670424590.0,1670460420.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-18000.0,4779999.0,Portsmouth,200.0,-76.302,36.8349,18.74,18.97,17.01,19.47,1024.0,88.0,5.14,210.0,,100.0,2.0,2012540.0,US,1670414694.0,1670449729.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426203.0,-18000.0,4160812.0,Key West,200.0,-81.7994,24.5507,26.41,26.41,24.99,28.99,1024.0,70.0,5.66,40.0,,0.0,2.0,2015056.0,US,1670414324.0,1670452738.0,,,,,,,804,Clouds,overcast clouds,04d
stations,402.0,1670425761.0,-18000.0,4202673.0,Jefferson,200.0,-83.2244,33.45,16.43,16.64,15.24,18.95,1027.0,96.0,1.54,200.0,,100.0,2.0,2004294.0,US,1670415841.0,1670451906.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426451.0,-28800.0,5392423.0,San Mateo,200.0,-122.2998,37.5544,6.5,4.25,2.75,10.07,1020.0,93.0,3.09,50.0,,20.0,2.0,2009647.0,US,1670425856.0,1670460652.0,,,,,,,741,Fog,fog,50d
stations,8047.0,1670426206.0,-28800.0,5367929.0,Long Beach,200.0,-118.1837,33.7663,9.29,9.29,7.13,11.33,1022.0,93.0,0.0,0.0,,0.0,1.0,4699.0,US,1670424282.0,1670460250.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426206.0,-28800.0,5368335.0,Los Altos,200.0,-122.1122,37.4044,5.69,4.11,2.65,9.97,1020.0,94.0,2.06,170.0,,0.0,1.0,5122.0,US,1670425786.0,1670460632.0,,,,,,,701,Mist,mist,50n
stations,10000.0,1670426451.0,-18000.0,5180905.0,Bloomfield,200.0,-79.9453,40.4553,14.75,14.74,11.03,17.67,1019.0,94.0,3.09,200.0,,100.0,2.0,2008550.0,US,1670416180.0,1670449992.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426451.0,-28800.0,5380748.0,Palo Alto,200.0,-122.1615,37.4436,5.79,5.79,2.9,9.97,1020.0,94.0,0.89,137.0,1.34,0.0,1.0,5310.0,US,1670425805.0,1670460637.0,,,,,,,701,Mist,mist,50d
stations,4023.0,1670426451.0,-18000.0,4467128.0,Franklin,200.0,-83.3892,35.1598,14.95,15.03,11.33,17.76,1026.0,97.0,0.0,0.0,,100.0,1.0,2708.0,US,1670416135.0,1670451691.0,0.22,,,,,,701,Mist,mist,50d
stations,578.0,1670426451.0,-18000.0,5239071.0,Newfane,200.0,-72.6557,42.9832,10.48,10.06,7.64,12.38,1025.0,95.0,1.52,168.0,3.46,100.0,2.0,2034236.0,US,1670414902.0,1670447770.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426451.0,-28800.0,5392952.0,Santa Barbara,200.0,-119.6777,34.4173,8.83,8.02,4.0,11.63,1022.0,82.0,1.79,132.0,2.68,0.0,2.0,2009365.0,US,1670424737.0,1670460512.0,,,,,,,741,Fog,fog,50d
stations,827.0,1670426451.0,-18000.0,4500696.0,Beach Haven,200.0,-74.2391,39.5632,12.8,12.33,11.68,15.2,1023.0,84.0,4.02,224.0,6.26,100.0,2.0,2009477.0,US,1670414652.0,1670448780.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426451.0,-25200.0,5412230.0,Aspen,200.0,-106.8144,39.1845,-5.5,-8.1,-7.15,-5.5,1021.0,93.0,1.54,180.0,,100.0,1.0,3325.0,US,1670422410.0,1670456663.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426203.0,-18000.0,4160812.0,Key West,200.0,-81.7994,24.5507,26.41,26.41,24.99,28.99,1024.0,70.0,5.66,40.0,,0.0,2.0,2015056.0,US,1670414324.0,1670452738.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426249.0,-28800.0,5380626.0,Palm Desert,200.0,-116.377,33.7226,9.8,9.8,5.81,12.9,1018.0,63.0,0.0,0.0,,0.0,2.0,2006946.0,US,1670423841.0,1670459823.0,,,,,,,501,Rain,moderate rain,10d
stations,402.0,1670426451.0,-18000.0,4205541.0,Lexington,200.0,-83.1742,33.754,13.81,12.89,11.84,17.15,1026.0,63.0,1.54,200.0,,100.0,2.0,2038616.0,US,1670415873.0,1670451849.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426005.0,-25200.0,5423294.0,Golden,200.0,-105.223,39.7559,-0.07,-2.82,-3.28,2.78,1018.0,51.0,2.24,259.0,2.24,0.0,2.0,2007752.0,US,1670422127.0,1670456182.0,,,,,,,802,Clouds,scattered clouds,03d
stations,538.0,1670426451.0,-28800.0,5600729.0,Mica,200.0,-116.8706,47.5113,-2.98,-2.98,-5.58,-2.1,1019.0,96.0,0.73,212.0,1.05,100.0,2.0,2020125.0,US,1670426494.0,1670457408.0,,,,,,,802,Clouds,scattered clouds,03d
stations,8047.0,1670426005.0,-18000.0,4945622.0,North Falmouth,200.0,-70.5943,41.6313,11.34,11.04,10.8,12.32,1027.0,96.0,6.69,160.0,10.8,100.0,1.0,4119.0,US,1670414149.0,1670447533.0,,,,,,,804,Clouds,overcast clouds,04d
stations,9656.0,1670426451.0,-18000.0,4935645.0,Edgartown,200.0,-70.5066,41.3924,11.7,11.54,10.59,12.9,1025.0,100.0,6.17,150.0,10.8,100.0,1.0,5009.0,US,1670414084.0,1670447557.0,2.05,,,,,,804,Clouds,overcast clouds,04d
stations,6437.0,1670426205.0,-18000.0,4140963.0,Washington D.C.,200.0,-77.035,38.9049,11.55,11.19,10.48,12.49,1021.0,93.0,4.12,180.0,,100.0,2.0,2002287.0,US,1670415211.0,1670449564.0,1.89,,,,,,800,Clear,clear sky,01d
stations,3219.0,1670426004.0,-21600.0,4153188.0,Destin,200.0,-86.431,30.3849,21.56,22.28,20.99,22.25,1025.0,96.0,0.45,128.0,,100.0,1.0,3861.0,US,1670416181.0,1670453105.0,,,,,,,800,Clear,clear sky,01d
stations,3219.0,1670426005.0,-21600.0,4893591.0,Geneva,200.0,-88.3038,41.8868,3.11,3.11,2.01,4.06,1023.0,89.0,0.45,5.0,1.34,100.0,2.0,2020346.0,US,1670418450.0,1670451736.0,,,,,,,701,Mist,mist,50d
stations,4828.0,1670426451.0,-18000.0,5223324.0,Melville,200.0,-71.2863,41.5852,12.87,12.51,11.6,13.92,1023.0,88.0,7.72,180.0,12.86,100.0,2.0,2004512.0,US,1670414307.0,1670447708.0,1.54,,,,,,501,Rain,moderate rain,10d
